ReportingArea,State,IssueDate,ForecastDate,ForecastPeriod,Parameter,AQI,AQI Category,LevelOfHealthConcern,ActionDayName,ActionDay,TimeZone,Latitude,Longitude,Acquired
Central LA CO,CA,2/5/2010 0:00,2/6/2010 0:00,Next Day,OZONE,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/5/2010 0:00,2/6/2010 0:00,Next Day,PM10,18,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/5/2010 0:00,2/6/2010 0:00,Next Day,PM2.5,29,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/6/2010 0:00,2/7/2010 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/6/2010 0:00,2/7/2010 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/6/2010 0:00,2/7/2010 0:00,Next Day,OZONE,29,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/6/2010 0:00,2/7/2010 0:00,Next Day,PM10,17,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/6/2010 0:00,2/7/2010 0:00,Next Day,PM2.5,23,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/7/2010 0:00,2/8/2010 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/7/2010 0:00,2/8/2010 0:00,Next Day,NO2,30,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/7/2010 0:00,2/8/2010 0:00,Next Day,OZONE,24,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/7/2010 0:00,2/8/2010 0:00,Next Day,PM10,22,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/7/2010 0:00,2/8/2010 0:00,Next Day,PM2.5,45,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/8/2010 0:00,2/9/2010 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/8/2010 0:00,2/9/2010 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/8/2010 0:00,2/9/2010 0:00,Next Day,OZONE,24,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/8/2010 0:00,2/9/2010 0:00,Next Day,PM10,21,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/8/2010 0:00,2/9/2010 0:00,Next Day,PM2.5,45,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/9/2010 0:00,2/10/2010 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/9/2010 0:00,2/10/2010 0:00,Next Day,NO2,30,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/9/2010 0:00,2/10/2010 0:00,Next Day,OZONE,10,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/9/2010 0:00,2/10/2010 0:00,Next Day,PM10,25,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/9/2010 0:00,2/10/2010 0:00,Next Day,PM2.5,45,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/10/2010 0:00,2/11/2010 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/10/2010 0:00,2/11/2010 0:00,Next Day,NO2,30,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/10/2010 0:00,2/11/2010 0:00,Next Day,OZONE,16,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/10/2010 0:00,2/11/2010 0:00,Next Day,PM10,27,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/10/2010 0:00,2/11/2010 0:00,Next Day,PM2.5,42,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/11/2010 0:00,2/12/2010 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/11/2010 0:00,2/12/2010 0:00,Next Day,NO2,30,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/11/2010 0:00,2/12/2010 0:00,Next Day,OZONE,23,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/11/2010 0:00,2/12/2010 0:00,Next Day,PM10,29,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/11/2010 0:00,2/12/2010 0:00,Next Day,PM2.5,49,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/13/2010 0:00,2/13/2010 0:00,Same Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/13/2010 0:00,2/13/2010 0:00,Same Day,NO2,30,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/13/2010 0:00,2/13/2010 0:00,Same Day,OZONE,24,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/13/2010 0:00,2/13/2010 0:00,Same Day,PM10,37,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/13/2010 0:00,2/13/2010 0:00,Same Day,PM2.5,56,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/12/2010 0:00,2/13/2010 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/12/2010 0:00,2/13/2010 0:00,Next Day,NO2,30,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/12/2010 0:00,2/13/2010 0:00,Next Day,OZONE,27,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/12/2010 0:00,2/13/2010 0:00,Next Day,PM10,36,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/12/2010 0:00,2/13/2010 0:00,Next Day,PM2.5,54,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/13/2010 0:00,2/14/2010 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/13/2010 0:00,2/14/2010 0:00,Next Day,NO2,30,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/13/2010 0:00,2/14/2010 0:00,Next Day,OZONE,24,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/13/2010 0:00,2/14/2010 0:00,Next Day,PM10,37,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/13/2010 0:00,2/14/2010 0:00,Next Day,PM2.5,56,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/14/2010 0:00,2/15/2010 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/14/2010 0:00,2/15/2010 0:00,Next Day,NO2,30,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/14/2010 0:00,2/15/2010 0:00,Next Day,OZONE,35,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/14/2010 0:00,2/15/2010 0:00,Next Day,PM10,31,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/14/2010 0:00,2/15/2010 0:00,Next Day,PM2.5,52,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/15/2010 0:00,2/16/2010 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/15/2010 0:00,2/16/2010 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/15/2010 0:00,2/16/2010 0:00,Next Day,OZONE,31,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/15/2010 0:00,2/16/2010 0:00,Next Day,PM10,33,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/15/2010 0:00,2/16/2010 0:00,Next Day,PM2.5,54,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/14/2010 0:00,2/16/2010 0:00,2 Day,OZONE,31,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/14/2010 0:00,2/16/2010 0:00,2 Day,PM2.5,54,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/16/2010 0:00,2/17/2010 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/16/2010 0:00,2/17/2010 0:00,Next Day,NO2,30,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/16/2010 0:00,2/17/2010 0:00,Next Day,OZONE,31,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/16/2010 0:00,2/17/2010 0:00,Next Day,PM10,37,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/16/2010 0:00,2/17/2010 0:00,Next Day,PM2.5,52,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/17/2010 0:00,2/18/2010 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/17/2010 0:00,2/18/2010 0:00,Next Day,NO2,40,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/17/2010 0:00,2/18/2010 0:00,Next Day,OZONE,24,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/17/2010 0:00,2/18/2010 0:00,Next Day,PM10,42,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/17/2010 0:00,2/18/2010 0:00,Next Day,PM2.5,52,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/18/2010 0:00,2/19/2010 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/18/2010 0:00,2/19/2010 0:00,Next Day,NO2,30,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/18/2010 0:00,2/19/2010 0:00,Next Day,OZONE,24,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/18/2010 0:00,2/19/2010 0:00,Next Day,PM10,32,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/18/2010 0:00,2/19/2010 0:00,Next Day,PM2.5,49,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/19/2010 0:00,2/20/2010 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/19/2010 0:00,2/20/2010 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/19/2010 0:00,2/20/2010 0:00,Next Day,OZONE,24,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/19/2010 0:00,2/20/2010 0:00,Next Day,PM10,32,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/19/2010 0:00,2/20/2010 0:00,Next Day,PM2.5,45,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/20/2010 0:00,2/21/2010 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/20/2010 0:00,2/21/2010 0:00,Next Day,NO2,30,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/20/2010 0:00,2/21/2010 0:00,Next Day,OZONE,24,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/20/2010 0:00,2/21/2010 0:00,Next Day,PM10,31,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/20/2010 0:00,2/21/2010 0:00,Next Day,PM2.5,45,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/21/2010 0:00,2/22/2010 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/21/2010 0:00,2/22/2010 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/21/2010 0:00,2/22/2010 0:00,Next Day,OZONE,24,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/21/2010 0:00,2/22/2010 0:00,Next Day,PM10,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/21/2010 0:00,2/22/2010 0:00,Next Day,PM2.5,36,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/23/2010 0:00,2/23/2010 0:00,Same Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/23/2010 0:00,2/23/2010 0:00,Same Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/23/2010 0:00,2/23/2010 0:00,Same Day,OZONE,35,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/23/2010 0:00,2/23/2010 0:00,Same Day,PM10,28,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/23/2010 0:00,2/23/2010 0:00,Same Day,PM2.5,42,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/22/2010 0:00,2/23/2010 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/22/2010 0:00,2/23/2010 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/22/2010 0:00,2/23/2010 0:00,Next Day,OZONE,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/22/2010 0:00,2/23/2010 0:00,Next Day,PM10,23,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/22/2010 0:00,2/23/2010 0:00,Next Day,PM2.5,32,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/23/2010 0:00,2/24/2010 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/23/2010 0:00,2/24/2010 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/23/2010 0:00,2/24/2010 0:00,Next Day,OZONE,24,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/23/2010 0:00,2/24/2010 0:00,Next Day,PM10,25,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/23/2010 0:00,2/24/2010 0:00,Next Day,PM2.5,45,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/24/2010 0:00,2/25/2010 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/24/2010 0:00,2/25/2010 0:00,Next Day,NO2,30,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/24/2010 0:00,2/25/2010 0:00,Next Day,OZONE,24,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/24/2010 0:00,2/25/2010 0:00,Next Day,PM10,23,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/24/2010 0:00,2/25/2010 0:00,Next Day,PM2.5,45,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/25/2010 0:00,2/26/2010 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/25/2010 0:00,2/26/2010 0:00,Next Day,NO2,30,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/25/2010 0:00,2/26/2010 0:00,Next Day,OZONE,24,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/25/2010 0:00,2/26/2010 0:00,Next Day,PM10,32,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/25/2010 0:00,2/26/2010 0:00,Next Day,PM2.5,49,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/26/2010 0:00,2/27/2010 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/26/2010 0:00,2/27/2010 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/26/2010 0:00,2/27/2010 0:00,Next Day,OZONE,24,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/26/2010 0:00,2/27/2010 0:00,Next Day,PM10,24,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/26/2010 0:00,2/27/2010 0:00,Next Day,PM2.5,45,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/27/2010 0:00,2/28/2010 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/27/2010 0:00,2/28/2010 0:00,Next Day,NO2,30,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/27/2010 0:00,2/28/2010 0:00,Next Day,OZONE,24,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/27/2010 0:00,2/28/2010 0:00,Next Day,PM10,24,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/27/2010 0:00,2/28/2010 0:00,Next Day,PM2.5,42,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/28/2010 0:00,3/1/2010 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/28/2010 0:00,3/1/2010 0:00,Next Day,NO2,30,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/28/2010 0:00,3/1/2010 0:00,Next Day,OZONE,29,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/28/2010 0:00,3/1/2010 0:00,Next Day,PM10,31,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/28/2010 0:00,3/1/2010 0:00,Next Day,PM2.5,49,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/1/2010 0:00,3/2/2010 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/1/2010 0:00,3/2/2010 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/1/2010 0:00,3/2/2010 0:00,Next Day,OZONE,27,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/1/2010 0:00,3/2/2010 0:00,Next Day,PM10,31,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/1/2010 0:00,3/2/2010 0:00,Next Day,PM2.5,49,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/2/2010 0:00,3/3/2010 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/2/2010 0:00,3/3/2010 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/2/2010 0:00,3/3/2010 0:00,Next Day,OZONE,24,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/2/2010 0:00,3/3/2010 0:00,Next Day,PM10,28,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/2/2010 0:00,3/3/2010 0:00,Next Day,PM2.5,49,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/3/2010 0:00,3/4/2010 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/3/2010 0:00,3/4/2010 0:00,Next Day,NO2,30,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/3/2010 0:00,3/4/2010 0:00,Next Day,OZONE,19,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/3/2010 0:00,3/4/2010 0:00,Next Day,PM10,25,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/3/2010 0:00,3/4/2010 0:00,Next Day,PM2.5,49,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/4/2010 0:00,3/5/2010 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/4/2010 0:00,3/5/2010 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/4/2010 0:00,3/5/2010 0:00,Next Day,OZONE,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/4/2010 0:00,3/5/2010 0:00,Next Day,PM10,26,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/4/2010 0:00,3/5/2010 0:00,Next Day,PM2.5,42,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/5/2010 0:00,3/6/2010 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/5/2010 0:00,3/6/2010 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/5/2010 0:00,3/6/2010 0:00,Next Day,OZONE,31,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/5/2010 0:00,3/6/2010 0:00,Next Day,PM10,23,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/5/2010 0:00,3/6/2010 0:00,Next Day,PM2.5,36,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/6/2010 0:00,3/7/2010 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/6/2010 0:00,3/7/2010 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/6/2010 0:00,3/7/2010 0:00,Next Day,OZONE,33,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/6/2010 0:00,3/7/2010 0:00,Next Day,PM10,22,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/6/2010 0:00,3/7/2010 0:00,Next Day,PM2.5,39,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/7/2010 0:00,3/8/2010 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/7/2010 0:00,3/8/2010 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/7/2010 0:00,3/8/2010 0:00,Next Day,OZONE,24,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/7/2010 0:00,3/8/2010 0:00,Next Day,PM10,25,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/7/2010 0:00,3/8/2010 0:00,Next Day,PM2.5,49,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/8/2010 0:00,3/9/2010 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/8/2010 0:00,3/9/2010 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/8/2010 0:00,3/9/2010 0:00,Next Day,OZONE,22,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/8/2010 0:00,3/9/2010 0:00,Next Day,PM10,26,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/8/2010 0:00,3/9/2010 0:00,Next Day,PM2.5,49,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/9/2010 0:00,3/10/2010 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/9/2010 0:00,3/10/2010 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/9/2010 0:00,3/10/2010 0:00,Next Day,OZONE,24,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/9/2010 0:00,3/10/2010 0:00,Next Day,PM10,46,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/9/2010 0:00,3/10/2010 0:00,Next Day,PM2.5,60,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/10/2010 0:00,3/11/2010 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/10/2010 0:00,3/11/2010 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/10/2010 0:00,3/11/2010 0:00,Next Day,OZONE,27,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/10/2010 0:00,3/11/2010 0:00,Next Day,PM10,31,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/10/2010 0:00,3/11/2010 0:00,Next Day,PM2.5,49,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/11/2010 0:00,3/12/2010 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/11/2010 0:00,3/12/2010 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/11/2010 0:00,3/12/2010 0:00,Next Day,OZONE,31,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/11/2010 0:00,3/12/2010 0:00,Next Day,PM10,30,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/11/2010 0:00,3/12/2010 0:00,Next Day,PM2.5,45,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/12/2010 0:00,3/13/2010 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/12/2010 0:00,3/13/2010 0:00,Next Day,NO2,30,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/12/2010 0:00,3/13/2010 0:00,Next Day,OZONE,24,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/12/2010 0:00,3/13/2010 0:00,Next Day,PM10,32,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
